"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:28:27,7571358","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7572443","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7573286","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: RP, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7574481","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
"16:28:27,7575583","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb0.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7577341","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\aurora.dll","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7577768","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\oculusmedium.exe","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7578232","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\petromod_nvidia_profile_identifier.ogl","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7582833","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7584157","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7585481","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7586389","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: RP, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7587744","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
"16:28:27,7588570","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb0.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7590707","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\aurora.dll","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7591502","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\oculusmedium.exe","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7591986","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\petromod_nvidia_profile_identifier.ogl","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7599789","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7601130","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7602225","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7603065","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: RP, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7604280","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
"16:28:27,7605284","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb0.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7607209","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\aurora.dll","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7607645","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\oculusmedium.exe","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7608113","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\petromod_nvidia_profile_identifier.ogl","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,7610959","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7611830","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7612768","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7613925","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7614697","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7616137","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7618444","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7619601","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\system\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7620321","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7625240","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Common Files\Oracle\Java\javapath_target_14473179\d3d12.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>"
"16:28:27,7626577","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Common Files\Oracle\Java\javapath_target_14473179\D3D12.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7631656","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_13943899\d3d12.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>"
"16:28:27,7633673","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_13943899\D3D12.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7634574","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath\d3d12.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7635475","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7636332","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7637458","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\wbem\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7638721","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7640612","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7641953","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Microsoft\Web Platform Installer\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7645725","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Microsoft ASP.NET\ASP.NET Web Pages\v1.0\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7647223","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Windows Kits\8.0\Windows Performance Toolkit\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7648643","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Microsoft SQL Server\110\Tools\Binn\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7650380","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Microsoft SQL Server\110\Tools\Binn\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7651694","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Microsoft SQL Server\110\DTS\Binn\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7653332","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Microsoft SQL Server\110\Tools\Binn\ManagementStudio\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7655653","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Microsoft SQL Server\110\DTS\Binn\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7657342","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\nodejs\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7658899","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\IVI Foundation\VISA\WinNT\Bin\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7659558","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\IVI Foundation\VISA\Win64\Bin\d3d12.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7660991","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\IVI Foundation\VISA\WinNT\Bin\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7662622","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Users\Desktop\AppData\Roaming\npm\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7665967","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\ReadyOrNotSteam-Win64-Shipping.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,7676158","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,7678322","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\system\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
